"rgn_id","rgn_name","area_km2"
6,"Harju",4652.70996094
3,"Hiiu",8021.49023438
5,"Ida-Viru",1317.7800293
4,"Lääne",2708.11010742
7,"Lääne-Viru",1831.66003418
1,"Pärnu",3002.85009766
2,"Saare",14920.7998047
