"rgn_id","rgn_name","area_km2"
6,"Harju",1912.07995605
3,"Hiiu",1403.18005371
5,"Ida-Viru",469.342987061
4,"Lääne",1273.17004395
7,"Lääne-Viru",670.193969727
1,"Pärnu",1160.14001465
2,"Saare",2833.38989258
