"rgn_id","habitat","extent_rank"
6,"saltmarsh",15
3,"saltmarsh",15
5,"saltmarsh",15
4,"saltmarsh",15
7,"saltmarsh",15
1,"saltmarsh",15
2,"saltmarsh",15
6,"seaice_shoreline",14368.8725490196
3,"seaice_shoreline",14368.8725490196
5,"seaice_shoreline",14368.8725490196
4,"seaice_shoreline",14368.8725490196
7,"seaice_shoreline",14368.8725490196
1,"seaice_shoreline",14368.8725490196
2,"seaice_shoreline",14368.8725490196
