"rgn_id","rgn_name","area_km2"
6,"Harju",336.210998535
3,"Hiiu",257.782012939
5,"Ida-Viru",83.9499969482
4,"Lääne",302.437988281
7,"Lääne-Viru",85.3210983276
1,"Pärnu",199.966995239
2,"Saare",628.674987793
